index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.kino-zeit.de/film-kritiken-trailer/dead-of-winter-eisige-stille-2025,https://www.kino-zeit.de/film-kritiken-trailer/dead-of-winter-eisige-stille-2025,0,www.kino-zeit.de,Dead of Winter – Eisige Stille (2025),"Locarno 2025

 

 
 




 
 LEONINE Distribution GmbH

 
 Dead of Winter – Eisige Stille (2025) von Brian Kirk

 
 



Trotz Emma Thompson bleibt’s frostig
Emma Thompson wurde beim diesjährigen Locarno Filmfestival mit dem Leopard Club Award geehrt. Ein ve…",,2025-10-01T05:43:21Z,,"Doch die Euphorie hielt nicht lange an. Denn ausgerechnet der im Anschluss gezeigte Film The Dead of Winter, in dem Thompson nicht nur die Hauptrolle spielt, sondern auch als Produzentin beteiligt is… [+4076 chars]",,de,'Kälte'
https://www.morgenpost.de/wirtschaft/article410112239/heizoelpreise-aktuell-heute-1-oktober-2025-heizoel-kaufen-heizung.html,https://www.morgenpost.de/wirtschaft/article410112239/heizoelpreise-aktuell-heute-1-oktober-2025-heizoel-kaufen-heizung.html,0,www.morgenpost.de,Heizölpreise heute (1. Oktober): Das kostet ein Liter am Mittwoch,Der Oktober ist da und die Nächte bringen bereits Kälte. Was macht das mit dem Preis für Heizöl? Das Update vom 1. Oktober.,https://img.sparknews.funkemedien.de/406858452/406858452_1736921631_v16_9_1600.jpeg,2025-10-01T07:10:00Z,,Sowohl die kühleren Temperaturen als auch die geopolitischen Spannungen beeinflussen den Energiemarkt spürbar. Viele Verbraucherinnen und Verbraucher in Deutschland fragen sich daher: Ist jetzt der r… [+8182 chars],,de,'Kälte'
https://www.tagesschau.de/wirtschaft/verbraucher/heizkosten-spartipps-verbraucher-gas-heizoel-waermepumpe-100.html,https://www.tagesschau.de/wirtschaft/verbraucher/heizkosten-spartipps-verbraucher-gas-heizoel-waermepumpe-100.html,0,www.tagesschau.de,Start der Heizperiode: Wie teuer wird die warme Wohnung?,Anfang Oktober gilt als Beginn der Heizperiode. Wie teuer ist die warme Wohnung geworden? Werden Heizöl- und Gasheizungen zur Kostenfalle? Und wie können Verbraucher ihre Heizkosten senken? Von Angela Göpfert.,https://images.tagesschau.de/image/c7fcb2f0-2bac-4a25-85f4-45a9b58e244c/AAABmZpVOMs/AAABmKJZ-0g/16x9-big/heizung-134.jpg?width=1280,2025-10-01T07:13:40Z,,"Stand: 01.10.2025 09:13 Uhr
Anfang Oktober gilt als Beginn der Heizperiode. Wie teuer ist die warme Wohnung geworden? Werden Heizöl- und Gasheizungen zur Kostenfalle? Und wie können Verbraucher ihre… [+5965 chars]",,de,'Energiepreise'
https://www.n-tv.de/politik/Eine-der-groessten-russischen-Raffinerien-brennt-article26067816.html,https://www.n-tv.de/politik/Eine-der-groessten-russischen-Raffinerien-brennt-article26067816.html,0,www.n-tv.de,Öl-Engpässen droht Verschärfung: Eine der größten russischen Raffinerien brennt,Mehr als ein Drittel der russischen Ölraffinerien sollen derzeit stillstehen. Größtenteils sind dafür ukrainische Drohnenangriffe verantwortlich. Nun brennt es in einer der größten Anlagen des Landes. Kiews Streitkräfte sind aber angeblich nicht dafür verantw…,https://www.n-tv.de/img/incoming/crop26067803/848132745-cImg_16_9-w1200/Raffinerie.jpg,2025-10-01T07:35:38Z,,Mehr als ein Drittel der russischen Ölraffinerien sollen derzeit stillstehen. Größtenteils sind dafür ukrainische Drohnenangriffe verantwortlich. Nun brennt es in einer der größten Anlagen des Landes… [+1771 chars],,de,'Öl'
https://www.golem.de/sonstiges/zustimmung/auswahl.html?from=https://www.golem.de/news/kommunikation-im-krieg-was-wir-von-den-menschen-in-der-ukraine-lernen-koennen-2510-200287.html&referer=https://t.co/0046d3ed2a,https://www.golem.de/sonstiges/zustimmung/auswahl.html?from=https://www.golem.de/news/kommunikation-im-krieg-was-wir-von-den-menschen-in-der-ukraine-lernen-koennen-2510-200287.html&referer=https://t.co/0046d3ed2a,0,www.golem.de,Kommunikation im Krieg: Was wir von den Menschen in der Ukraine lernen können,"Einfallsreichtum, Zusammenhalt, High Tech - in der Ukraine hat die Gesellschaft Wege gefunden, im Krieg nicht zu verstummen. Ein Vorbild, auch für Deutschland. Eine Analyse von Fabian Deitelhoff (Ukrainekrieg, Mesh)",,2025-10-01T07:48:01Z,,"Besuchen Sie Golem.de wie gewohnt mit Werbung und Tracking,
 indem Sie der Nutzung aller Cookies zustimmen.
 Details zum Tracking finden Sie im Privacy Center.
Skript wurde nicht geladen. Informat… [+607 chars]",,de,'Krieg'
https://www.zeit.de/news/2025-10/01/thueringen-schliesst-erstaufnahme-fuer-ukrainer,https://www.zeit.de/news/2025-10/01/thueringen-schliesst-erstaufnahme-fuer-ukrainer,0,www.zeit.de,Krieg und Migration: Thüringen schließt Erstaufnahme für Ukrainer,Hier finden Sie Informationen zu dem Thema „Krieg und Migration“. Lesen Sie jetzt „Thüringen schließt Erstaufnahme für Ukrainer“.,https://img.zeit.de/news/2025-10/01/thueringen-schliesst-erstaufnahme-fuer-ukrainer-image-group/wide__1300x731,2025-10-01T10:02:03Z,,Thüringen schließt seine Erstaufnahmeeinrichtung für Geflüchtete aus der Ukraine in Werther (Kreis Nordhausen). Grund dafür ist nach Angaben des Thüringer Landesverwaltungsamtes (TLV) ein deutlicher … [+911 chars],,de,'Krieg'
https://kaernten.orf.at/stories/3323977/,https://kaernten.orf.at/stories/3323977/,0,kaernten.orf.at,FPÖ wirft Landesregierung „Sabotage“ vor,"Eine knappe Mehrheit hat sich bei der Windkraft-Volksbefragung am 12. Jänner gegen zusätzliche Windräder ausgesprochen. Nach Anfechtungen prüft der Verfassungsgerichtshof, ob die Fragestellung wertend war. Die FPÖ wirft der Landesregierung nun wegen ihrer Ste…",https://ibs.orf.at/ktn?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2025%2F02%2F37%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F2476450_master_947737_fpoe_volksabstimmung.jpg%3Fs%3Daf6dd70e4cf82f406923a12c6e646aafbba75b44,2025-10-01T10:39:09Z,,"Die Fragestellung lautete: ""Soll zum Schutz der Kärntner Natur (einschließlich des Landschaftsbildes) die Errichtung weiterer Windkraftanlagen auf Bergen und Almen in Kärnten landesgesetzlich verbote… [+1998 chars]",,de,'Windräder'
https://www.diepresse.com/20158940/die-geruechte-um-die-gerueche,https://www.diepresse.com/20158940/die-geruechte-um-die-gerueche,0,www.diepresse.com,Die Gerüchte um die Gerüche,"Wer riecht hier nicht so gut? Das fragen sich Forschende, die Hummeln im Klimawandel beobachten. Und das fragt sich manch Lehrperson im Klassenzimmer, das bei Kälte schlecht gelüftet wird.",https://img.diepresse.com/public/incoming/kf74wn-Hummel-in-Bl%C3%BCte/alternates/DPR_SOCIAL_MEINUNG/Hummel%20in%20Bl%C3%BCte,2025-10-01T15:10:00Z,,"Wer riecht hier nicht so gut? Das fragen sich Forschende, die Hummeln im Klimawandel beobachten. Und das fragt sich manch Lehrperson im Klassenzimmer, das bei Kälte schlecht gelüftet wird.
In der He… [+1542 chars]",,de,'Kälte'
https://www.tagesschau.de/newsticker/liveblog-ukraine-donnerstag-508.html,https://www.tagesschau.de/newsticker/liveblog-ukraine-donnerstag-508.html,0,www.tagesschau.de,Ukraine-Liveblog: ++ Sorge um Sicherheit ukrainischer Atomanlagen ++,Die Atomanlagen Tschernobyl und Saporischschja in der Ukraine sind dezeit ohne Stromversorgung. Die G7-Staaten wollen Käufer von russischem Öl ins Visier nehmen.,https://images.tagesschau.de/image/5b073b67-29bf-4703-b6b1-71469e4c25bb/AAABldopTPc/AAABmKJZ-0g/16x9-big/flagge-ukraine-truemmer-101.jpg?width=1280,2025-10-02T03:21:37Z,,"Stand: 02.10.2025 05:21 Uhr
Die Atomanlagen Tschernobyl und Saporischschja in der Ukraine sind dezeit ohne Stromversorgung. Die G7-Staaten wollen Käufer von russischem Öl ins Visier nehmen.
In der … [+2145 chars]",,de,'Öl'
https://www.deutsche-startups.de/2025/10/02/so-macht-venture-capital-die-industrie-zukunftsfaehig/,https://www.deutsche-startups.de/2025/10/02/so-macht-venture-capital-die-industrie-zukunftsfaehig/,0,www.deutsche-startups.de,#Gastbeitrag - So macht Venture Capital die Industrie zukunftsfähig,"Venture Capital ist ein strategisches Instrument, um die industrielle Resilienz in Europa zu sichern. Wer über Deindustrialisierung spricht, sollte Startups und ihre Kapitalgeber nicht länger als Randphänomen behandeln. Ein Gastbeitrag von Costanza Carissimo.",https://www.deutsche-startups.de/app/uploads/2025/04/ds-industrie-blau-ki.jpg,2025-10-02T06:15:33Z,,"Der Begriff “Deindustrialisierung” ist in den letzten Monaten zum festen Bestandteil wirtschaftspolitischer Debatten geworden. Steigende Energiekosten, globaler Wettbewerb und der Rückzug großer Prod… [+9723 chars]",,de,'nachhaltige Energie'
