index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.bild.de/politik/inland/politik-inland/wichtigster-merkel-berater-warnt-vor-putin-angriff-auf-den-westen-86989046.bild.html,https://www.bild.de/politik/inland/politik-inland/wichtigster-merkel-berater-warnt-vor-putin-angriff-auf-den-westen-86989046.bild.html,0,www.bild.de,Bei Maischberger - Merkel-Berater warnt vor Putin-Angriff auf den Westen,Sein vergangener großer TV-Auftritt liegt erst wenige Monate zurück und endete im Eklat.  Im November sorgte Angela Merkels (68) langjähriger außenpoliti...,"https://images.bild.de/65bac187d3dbd56d591eb5d5/37dc86b43a9fb2cbea63ebf4e0c7e623,1f1f8a58?w=1280",2024-02-01T00:38:31Z,,"Sein vergangener großer TV-Auftritt liegt erst wenige Monate zurück und endete im Eklat. 
Im November sorgte Angela Merkels (68) langjähriger außenpolitischer Berater, Christoph Heusgen (68) für öff… [+2563 chars]",,de,'Krieg'
https://www.stern.de/politik/ausland/russische-invasion--krieg-gegen-die-ukraine--so-ist-die-lage-34418284.html,https://www.stern.de/politik/ausland/russische-invasion--krieg-gegen-die-ukraine--so-ist-die-lage-34418284.html,0,www.stern.de,Russische Invasion: Krieg gegen die Ukraine: So ist die Lage,Russland festigt seine Herrschaft über den illegal annektierten Teil der Südukraine. Präsident Putin setzt dabei die Banken unter Druck. Die aktuellen Entwicklungen im Überblick.,https://image.stern.de/34418286/t/vz/v1/w1440/r1.7778/-/01--urnnewsmldpacom2009010124020199828499v3w800h600l640t425r1920b1278jpeg---185de643068c7b01.jpg,2024-02-01T04:16:35Z,,"Russland festigt seine Herrschaft über den illegal annektierten Teil der Südukraine. Präsident Putin setzt dabei die Banken unter Druck. Die aktuellen Entwicklungen im Überblick.
Die Ukraine hat rus… [+5948 chars]",,de,'Gas'
https://www.morgenpost.de/politik/ausland/article241551974/Krieg-gegen-die-Ukraine-So-ist-die-Lage.html,https://www.morgenpost.de/politik/ausland/article241551974/Krieg-gegen-die-Ukraine-So-ist-die-Lage.html,0,www.morgenpost.de,Krieg gegen die Ukraine: So ist die Lage,Russland festigt seine Herrschaft über den illegal annektierten Teil der Südukraine. Präsident Putin setzt dabei die Banken unter Druck. Die aktuellen Entwicklungen im Überblick.,https://img.sparknews.funkemedien.de/241551972/241551972_1706761204_v4_3_800.jpeg,2024-02-01T04:16:35Z,https://web.archive.org/web/20240201050646/https://www.morgenpost.de/politik/ausland/article241551974/Krieg-gegen-die-Ukraine-So-ist-die-Lage.html,"Kiew. Russland festigt seine Herrschaft über den illegal annektierten Teil der Südukraine. Präsident Putin setzt dabei die Banken unter Druck. Die aktuellen Entwicklungen im Überblick.
Die Ukraine h… [+5976 chars]",,de,'Putin'
https://www.zeit.de/news/2024-02/01/netanjahu-geisel-deal-nicht-um-jeden-preis,https://www.zeit.de/news/2024-02/01/netanjahu-geisel-deal-nicht-um-jeden-preis,0,www.zeit.de,Gaza-Krieg: Netanjahu: Geisel-Deal «nicht um jeden Preis»,"Hier finden Sie Informationen zu dem Thema „Gaza-Krieg“. Lesen Sie jetzt „Netanjahu: Geisel-Deal ""nicht um jeden Preis""“.",https://img.zeit.de/news/2024-02/01/netanjahu-geisel-deal-nicht-um-jeden-preis-image-group/wide__1300x731,2024-02-01T04:24:27Z,,Israels Ministerpräsident Benjamin Netanjahu will einem möglichen neuen Abkommen über eine Feuerpause im Gaza-Krieg und der Freilassung weiterer Geiseln nach eigenen Aussagen «nicht um jeden Preis» z… [+7343 chars],,de,'Krieg'
https://www.zeit.de/news/2024-02/01/bayern-kritisiert-neuzuschnitt-von-wahlkreisen,https://www.zeit.de/news/2024-02/01/bayern-kritisiert-neuzuschnitt-von-wahlkreisen,0,www.zeit.de,Bundestagswahl: Bayern kritisiert Neuzuschnitt von Wahlkreisen,Hier finden Sie Informationen zu dem Thema „Bundestagswahl“. Lesen Sie jetzt „Bayern kritisiert Neuzuschnitt von Wahlkreisen“.,https://img.zeit.de/news/2024-02/01/bayern-kritisiert-neuzuschnitt-von-wahlkreisen-image-group/wide__1300x731,2024-02-01T04:36:43Z,,Das bayerische Innenministerium kritisiert den von der Berliner Ampel-Koalition geplanten Neuzuschnitt von Bundestagswahlkreisen. Die Pläne seien «abweichend von der bisherigen Staatspraxis» nicht mi… [+3501 chars],,de,'Bayern'
https://orf.at/stories/3347375/,https://orf.at/stories/3347375/,0,orf.at,Heimischer Verbrauch von Strom und Gas deutlich gesunken,,https://orf.at/mojo/1_4_1/storyserver//news/common/images/og-fallback-news.png,2024-02-01T05:24:52Z,,Der Verbrauch von Strom und Gas ist im vergangenen Jahr dem zweiten Jahr des Ukraine-Kriegs und unsicherer russischer Gaslieferungen gegenüber 2022 stark gesunken. Die Stromerzeugung ist im Gesamtjah… [+1825 chars],,de,'Gas'
https://www.diepresse.com/18052640/oesterreich-verbrauchte-2023-deutlich-weniger-strom-und-gas,https://www.diepresse.com/18052640/oesterreich-verbrauchte-2023-deutlich-weniger-strom-und-gas,0,www.diepresse.com,Österreich verbrauchte 2023 deutlich weniger Strom und Gas,"Österreich verbrauchte 2023 fünf Prozent weniger Strom und 12,5 Prozent weniger Gas als im Vorjahr. Erstmals seit mehr als 20 Jahren sei wieder mehr Strom ins Ausland exportiert als importiert worden, so die E-Control.",https://img.diepresse.com/public/incoming/qfyuzi-THEMENBILD-ENERGIE-KLIMA-STROM-STROMERZEUGUNG-ENERGIEKOSTEN-ENERGIEQUELLEN-WINDKRAFT/alternates/DPR_SOCIAL_NACHRICHTEN/%2B%2B%20THEMENBILD%20%2B%2B%20ENERGIE%20%20KLIMA%20%20STROM%20%20%20STROMERZEUGUNG%20%20ENERGIEKOSTEN%20%20ENERGIEQUELLEN%20%20WINDKRAFT,2024-02-01T06:10:17Z,,"Österreich verbrauchte 2023 fünf Prozent weniger Strom und 12,5 Prozent weniger Gas als im Vorjahr. Erstmals seit mehr als 20 Jahren sei wieder mehr Strom ins Ausland exportiert als importiert worden… [+1918 chars]",,de,'Gasspeicher'
https://www.zeit.de/news/2024-02/01/medien-fc-bayern-holt-zaragoza-schon-jetzt,https://www.zeit.de/news/2024-02/01/medien-fc-bayern-holt-zaragoza-schon-jetzt,0,www.zeit.de,Transfer: Medien: FC Bayern holt Zaragoza schon jetzt,Hier finden Sie Informationen zu dem Thema „Transfer“. Lesen Sie jetzt „Medien: FC Bayern holt Zaragoza schon jetzt“.,https://img.zeit.de/news/2024-02/01/medien-fc-bayern-holt-zaragoza-schon-jetzt-image-group/wide__1300x731,2024-02-01T07:05:48Z,,"Der spanische Offensivspieler Bryan Zaragoza wechselt laut Medienberichten mit sofortiger Wirkung vom FC Granada zum FC Bayern München. Wie das Portal «Sportbuzzer» und der TV-Sender Sky berichten, s… [+963 chars]",,de,'Bayern'
https://www.zeit.de/news/2024-02/01/fc-bayern-holt-schwedisches-stuermer-talent,https://www.zeit.de/news/2024-02/01/fc-bayern-holt-schwedisches-stuermer-talent,0,www.zeit.de,Transfer: FC Bayern holt schwedisches Stürmer-Talent,Hier finden Sie Informationen zu dem Thema „Transfer“. Lesen Sie jetzt „FC Bayern holt schwedisches Stürmer-Talent“.,https://img.zeit.de/news/2024-02/01/fc-bayern-holt-schwedisches-stuermer-talent-image-group/wide__1300x731,2024-02-01T10:38:01Z,,Der FC Bayern München hat den schwedischen Junioren-Nationalspieler Jonah Kusi-Asare verpflichtet. Dem 16 Jahre alten Angreifer von AIK Solna trauen die Verantwortlichen des deutschen Fußball-Rekordm… [+826 chars],,de,'Bayern'
https://www.focus.de/politik/ausland/peking-schliesst-die-luecke-nicht-russlands-abhaengigkeit-vom-westen_id_259630062.html,https://www.focus.de/politik/ausland/peking-schliesst-die-luecke-nicht-russlands-abhaengigkeit-vom-westen_id_259630062.html,0,www.focus.de,Peking schließt die Lücke nicht - Russlands Abhängigkeit vom Westen,Russlands Gasexporte nach China gleichen nicht den durch Sanktionen verursachten Handelsverlust mit Europa aus.,https://p6.focus.de/img/fotos/id_259630076/xi-putin.jpg?im=Crop%3D%280%2C0%2C2786%2C1393%29%3BResize%3D%281200%2C627%29&impolicy=perceptual&quality=mediumHigh&hash=7ebe3b1dbd3171c2a8a9da69c45692d70a9caecfcd6fae6e31308a1d51ef5f92,2024-02-01T13:05:25Z,,"Russlands Gasexporte nach China gleichen nicht den durch Sanktionen verursachten Handelsverlust mit Europa aus. Newsweek berichtet, dass Russlands Versuch, den durch Sanktionen bedingten Verlust des … [+1956 chars]",,de,'Gas'
